mode,load,0_squeezenet1_0-8,1_squeezenet1_0-8,2_squeezenet1_0-8,3_squeezenet1_0-8
mig,0.1,7.210707664489746,6.8583488464355495,6.651115417480473,13.281965255737305
mig,0.2,9.97142791748047,9.80253219604492,9.89222526550293,18.400573730468746
mig,0.3,11.452341079711916,11.487245559692383,11.397981643676758,20.54281234741211
mig,0.4,13.353395462036133,14.618349075317397,14.589595794677736,25.14762878417969
mig,0.5,17.383098602294922,17.435550689697266,17.51785278320312,29.47335243225098
mig,0.6,22.633314132690433,21.894240379333493,23.66948127746582,40.94409942626953
mig,0.7,37.21010684967041,33.924484252929695,34.745049476623535,57.93476104736328
mig,0.8,104.47366237640377,81.51264190673831,133.1017017364503,107.14609622955322
mig,0.9,1493.3277130126953,998.6076354980469,958.977746963501,1075.2594947814941
mig,1.0,6421.04091644287,5980.101680755615,7020.127248764037,6274.363946914673
