mode,load,0_squeezenet1_0-8,1_squeezenet1_0-8,2_squeezenet1_0-8,3_squeezenet1_0-8
mig,0.1,5.976223945617676,6.0379981994628915,5.999183654785156,11.013507843017578
mig,0.2,6.20574951171875,6.258249282836914,6.235837936401367,11.295413970947266
mig,0.3,6.322240829467773,6.352996826171875,6.373929977416992,11.382627487182619
mig,0.4,6.384611129760742,6.4234256744384775,6.451749801635742,11.487388610839844
mig,0.5,6.411910057067871,6.45899772644043,6.473302841186523,11.47441864013672
mig,0.6,6.360149383544922,6.42709732055664,6.424427032470703,11.488890647888184
mig,0.7,6.2915802001953125,6.321477890014648,6.393909454345703,11.444807052612305
mig,0.8,6.168437004089355,6.220054626464846,6.2014102935791025,11.374545097351074
mig,0.9,5.871248245239258,5.873155593872071,5.903959274291992,11.269140243530275
mig,1.0,6.0393571853637695,6.03795051574707,6.054925918579101,11.391305923461914
