mode,load,0_squeezenet1_0-8,1_squeezenet1_0-8,2_squeezenet1_0-8,3_squeezenet1_0-8
mig,0.1,6.622464656829832,6.752986907958981,6.6064953804016096,11.579413414001465
mig,0.2,6.953167915344238,7.06773281097412,6.910848617553712,11.977767944335938
mig,0.3,7.07520246505737,7.107129096984863,7.160882949829102,11.969423294067381
mig,0.4,7.353086471557621,7.521867752075195,7.39908218383789,12.269175052642822
mig,0.5,7.469213008880615,7.4596285820007315,7.547111511230469,12.25935459136963
mig,0.6,7.518186569213866,7.516365051269531,7.5044631958007795,12.264957427978516
mig,0.7,7.422914505004885,7.409725189208985,7.518367767333986,12.236392498016357
mig,0.8,7.395682334899901,7.419214248657227,7.376215457916261,12.149713039398193
mig,0.9,7.318787574768062,7.360477447509768,7.318596839904791,12.037839889526367
mig,1.0,7.137773036956786,7.212533950805663,7.132372856140132,11.927685737609865
