mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,7.650613784790039,9.907960891723633,2.4602413177490234
mps-uncap,0.9,11.740684509277344,24.369239807128906,7.710456848144531
mps-uncap,1.0,58.27796459197998,233.86049270629883,911.7310047149658
mps-uncap,0.5,0.05030632019042969,0.04458427429199219,0.04673004150390625
mps-uncap,0.6,0.04887580871582031,0.0553131103515625,0.4227161407470703
mps-uncap,0.7,0.05650520324707031,3.2072067260742188,1.2204647064208984
mps-uncap,0.1,0.061511993408203125,0.06282329559326172,0.05245208740234375
mps-uncap,0.2,0.05984306335449219,0.058650970458984375,0.05078315734863281
mps-uncap,0.3,0.05650520324707031,0.053882598876953125,0.04863739013671875
mps-uncap,0.4,0.05173683166503906,0.0553131103515625,0.048160552978515625
