mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,20.818839073181156,21.12151145935059,6.762971878051758
mps-uncap,0.9,19.416017532348633,21.819710731506344,7.2527503967285165
mps-uncap,1.0,19.658939838409424,22.326111793518066,7.344074249267578
mps-uncap,0.5,19.419579505920414,20.59862613677979,6.868205070495606
mps-uncap,0.6,18.773884773254395,20.795106887817383,6.907405853271485
mps-uncap,0.7,19.105851650238037,20.882844924926758,6.971154212951653
mps-uncap,0.1,27.40324020385742,30.69286584854127,7.377719879150391
mps-uncap,0.2,27.029109001159668,27.531535625457764,7.636871337890625
mps-uncap,0.3,26.924862861633304,27.372572422027584,7.253284454345703
mps-uncap,0.4,23.895974159240723,26.469945907592773,7.051944732666016
