mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,9.702205657958984,11.514663696289062,2.7298927307128906
mps-uncap,0.9,9.615421295166016,11.398792266845703,2.713441848754883
mps-uncap,1.0,9.949207305908203,11.548995971679688,2.7272701263427734
mps-uncap,0.5,9.932518005371094,11.540412902832031,2.7093887329101562
mps-uncap,0.6,9.833335876464844,11.543035507202148,2.7306079864501953
mps-uncap,0.7,9.871482849121094,11.443853378295898,2.7065277099609375
mps-uncap,0.1,9.97161865234375,11.429548263549805,2.720355987548828
mps-uncap,0.2,9.833812713623047,11.553287506103516,2.709627151489258
mps-uncap,0.3,9.923934936523438,11.435747146606445,2.732515335083008
mps-uncap,0.4,9.968042373657227,11.445283889770508,2.734661102294922
