mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,16.54338836669922,17.554283142089844,4.062652587890625
mps-uncap,0.9,17.215490341186523,18.99099349975586,4.462718963623047
mps-uncap,1.0,18.267035484313965,20.536184310913086,4.71186637878418
mps-uncap,0.5,15.075206756591797,15.308618545532227,4.542827606201172
mps-uncap,0.6,13.714075088500977,15.885233879089355,4.129171371459961
mps-uncap,0.7,14.295458793640137,16.23249053955078,4.025816917419434
mps-uncap,0.1,23.680686950683594,23.88739585876465,6.336212158203125
mps-uncap,0.2,17.708539962768555,17.89259910583496,6.050825119018555
mps-uncap,0.3,16.6318416595459,17.24553108215332,5.971670150756836
mps-uncap,0.4,16.42012596130371,15.877962112426758,5.647897720336914
