mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,86.99982166290283,115.36561965942397,28.12187194824218
mps-uncap,0.9,117.53061294555653,196.3281393051147,64.77119445800781
mps-uncap,1.0,301.4276933670045,721.1627340316765,1666.7380332946777
mps-uncap,0.5,31.22962474823,32.91694641113281,15.648913383483887
mps-uncap,0.6,32.963557243347196,46.83244228363037,15.977053642272947
mps-uncap,0.7,49.47441816329956,61.7763710021973,20.669517517089833
mps-uncap,0.1,25.285682678222546,23.061976432800314,6.603517532348634
mps-uncap,0.2,26.286458969116183,24.56951618194569,9.634017944335936
mps-uncap,0.3,26.41045570373537,26.77834510803221,11.94756269454956
mps-uncap,0.4,25.68080902099609,31.82816505432129,14.844598770141621
