mode,load,0_densenet169-8,1_efficientnet_b6-8,2_mobilenet_v3_small-32
mps-uncap,0.8,44.90365982055669,52.33678817749024,12.693667411804197
mps-uncap,0.9,51.182126998901374,101.18651390075684,31.931734085083015
mps-uncap,1.0,184.42001342773438,494.09956932067877,1518.6366558074953
mps-uncap,0.5,14.44163322448731,15.633344650268558,6.7208051681518555
mps-uncap,0.6,16.139268875122077,20.610690116882324,7.2067737579345765
mps-uncap,0.7,20.093441009521484,30.493116378784183,9.182310104370117
mps-uncap,0.1,0.08535385131835949,6.366109848022462,1.9178867340087913
mps-uncap,0.2,9.808778762817383,10.644674301147463,4.203271865844728
mps-uncap,0.3,13.03367614746094,11.854028701782239,5.808639526367189
mps-uncap,0.4,13.0591869354248,13.72528076171875,6.624174118042001
