mode,load,0_squeezenet1_1-32,1_resnet34-2,2_vgg11-16
mps-uncap,1.0,6.713390350341797,4.161596298217773,7.096529006958008
mig,1.0,7.062196731567383,3.627300262451172,19.870758056640625
