mode,load,0_squeezenet1_1-32,1_resnet34-2,2_vgg11-16
mps-uncap,1.0,18.909215927124023,22.826433181762695,19.963741302490234
mig,1.0,11.623859405517578,5.195140838623047,23.192644119262695
