mode,load,0_squeezenet1_1-32,1_resnet34-2,2_vgg11-16
mps-uncap,1.0,12.333922386169434,18.28130722045898,10.684583187103271
mig,1.0,9.688110351562502,3.9144325256347656,21.551461219787598
