mode,load,0_efficientnet_b7-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,1.0,105.40270805358887,22.73411750793457,19.791793823242188
mig,1.0,60.65869331359863,5.35130500793457,42.00928211212158
