mode,load,0_efficientnet_b7-16,1_mobilenet_v2-8,2_vgg19-16
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
