mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,23.859500885009766,13.58175277709961,22.418975830078125
mps-uncap,0.9,41.32699966430664,20.968317985534668,34.423112869262695
mps-uncap,1.0,323.2564926147461,546.5168952941895,273.23102951049805
mps-uncap,0.5,13.673543930053711,6.805062294006348,14.249682426452637
mps-uncap,0.6,14.604449272155762,9.741783142089844,15.653848648071289
mps-uncap,0.7,18.338441848754883,11.806726455688477,17.307758331298828
mps-uncap,0.1,12.479782104492188,5.364179611206055,10.842442512512207
mps-uncap,0.2,11.968374252319336,5.381107330322266,10.853290557861328
mps-uncap,0.3,12.679576873779297,5.4007768630981445,11.095523834228516
mps-uncap,0.4,12.84170150756836,5.593538284301758,12.49074935913086
