mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,0.012159347534179688,0.010967254638671875,0.01049041748046875
mps-uncap,0.9,0.01239776611328125,0.010728836059570312,0.011444091796875
mps-uncap,1.0,0.015020370483398438,0.011682510375976562,0.012159347534179688
mps-uncap,0.5,0.013113021850585938,0.010967254638671875,0.011205673217773438
mps-uncap,0.6,0.01239776611328125,0.011205673217773438,0.009775161743164062
mps-uncap,0.7,0.01239776611328125,0.01049041748046875,0.010967254638671875
mps-uncap,0.1,0.027179718017578125,0.017642974853515625,0.023126602172851562
mps-uncap,0.2,0.019311904907226562,0.011682510375976562,0.020742416381835938
mps-uncap,0.3,0.020503997802734375,0.011444091796875,0.010967254638671875
mps-uncap,0.4,0.0133514404296875,0.012159347534179688,0.01239776611328125
