mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,126.21872186660771,79.3881893157959,101.95566415786743
mps-uncap,0.9,182.12003707885725,129.50073480606082,147.22314834594715
mps-uncap,1.0,1117.6931762695306,1009.0646505355836,816.3633346557617
mps-uncap,0.5,18.330550193786607,18.353695869445815,29.998905658721927
mps-uncap,0.6,39.035887718200804,23.84662628173828,46.980509757995605
mps-uncap,0.7,62.101888656616204,48.359889984130845,67.04036951065069
mps-uncap,0.1,0.07462263107299805,5.815577507019025,9.128303527832019
mps-uncap,0.2,6.1064434051512855,6.044011116027841,12.592589855194058
mps-uncap,0.3,11.311616897583008,11.80937051773072,19.030570983886726
mps-uncap,0.4,11.756029129028322,12.145195007324215,24.09626007080078
