mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,35.97428798675538,32.759666442871094,45.64368724822999
mps-uncap,0.9,77.6979923248291,52.233338356018066,77.76303291320801
mps-uncap,1.0,696.2688922882081,834.2422962188721,644.3233489990234
mps-uncap,0.5,4.515981674194346,6.769847869873054,12.737107276916504
mps-uncap,0.6,9.193801879882818,9.692907333374023,22.10540771484375
mps-uncap,0.7,18.535614013671875,16.495752334594762,29.891562461853088
mps-uncap,0.1,0.06766319274902344,0.06937980651855469,0.07216930389404297
mps-uncap,0.2,0.07019042968750001,0.07176399230957031,2.6272773742675883
mps-uncap,0.3,0.07042884826660158,3.0124664306640625,7.167816162109375
mps-uncap,0.4,0.07834434509277342,3.8822174072265625,9.597301483154311
