mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,68.53947639465332,45.131683349609375,61.70508861541754
mps-uncap,0.9,116.87016487121582,65.63770771026611,94.37339305877686
mps-uncap,1.0,750.524139404297,847.5051879882812,661.9796752929688
mps-uncap,0.5,27.65202522277832,15.913748741149904,26.018643379211433
mps-uncap,0.6,36.51182651519779,19.98591423034668,36.42416000366211
mps-uncap,0.7,46.70286178588867,27.747392654418952,44.12963390350342
mps-uncap,0.1,13.73224258422852,8.178234100341797,14.284348487854004
mps-uncap,0.2,17.424869537353516,11.191987991333008,15.36788940429688
mps-uncap,0.3,20.38145065307618,12.854623794555666,18.8295841217041
mps-uncap,0.4,22.655439376831055,13.469696044921877,22.19662666320804
