mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,238.21425437927246,135.85758209228516,142.2727108001709
mps-uncap,0.9,260.9095573425293,203.74393463134766,210.72959899902344
mps-uncap,1.0,1305.9790134429932,1053.3769130706787,887.0899677276611
mps-uncap,0.5,28.38420867919922,36.52787208557129,41.17941856384277
mps-uncap,0.6,54.65245246887207,53.518056869506836,65.48762321472168
mps-uncap,0.7,89.46347236633301,65.47951698303223,112.9767894744873
mps-uncap,0.1,0.07557868957519531,11.490345001220703,14.047861099243164
mps-uncap,0.2,11.742115020751953,12.356281280517578,23.134469985961914
mps-uncap,0.3,31.400680541992188,27.472496032714844,29.78229522705078
mps-uncap,0.4,35.284996032714844,20.64204216003418,42.83714294433594
