mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,0.057697296142578125,2.717256546020508,8.259296417236328
mps-uncap,0.9,0.061511993408203125,9.112358093261719,18.816709518432617
mps-uncap,1.0,271.2373733520508,532.2434902191162,255.47146797180176
mps-uncap,0.5,0.05793571472167969,0.04863739013671875,0.05030632019042969
mps-uncap,0.6,0.058770179748535156,0.04696846008300781,0.05698204040527344
mps-uncap,0.7,0.05698204040527344,0.04935264587402344,3.4542083740234375
mps-uncap,0.1,0.06175041198730469,0.0591278076171875,0.06103515625
mps-uncap,0.2,0.0591278076171875,0.05412101745605469,0.05698204040527344
mps-uncap,0.3,0.05984306335449219,0.05269050598144531,0.054836273193359375
mps-uncap,0.4,0.05793571472167969,0.049591064453125,0.0514984130859375
