mode,load,0_inception_v3-4,1_vgg16-8,2_vgg19-16
mps-uncap,0.8,268.77713203430176,151.7796516418457,159.66224670410156
mps-uncap,0.9,305.07445335388184,219.2671298980713,228.02352905273438
mps-uncap,1.0,1362.250566482544,1065.4351711273193,905.2178859710693
mps-uncap,0.5,55.0076961517334,46.495676040649414,54.8090934753418
mps-uncap,0.6,85.06059646606445,63.712120056152344,82.99660682678223
mps-uncap,0.7,125.58126449584961,79.56790924072266,125.11110305786133
mps-uncap,0.1,18.33033561706543,20.751953125,24.73735809326172
mps-uncap,0.2,25.071144104003906,21.11363410949707,33.8749885559082
mps-uncap,0.3,42.772531509399414,40.13943672180176,46.628713607788086
mps-uncap,0.4,43.58029365539551,35.06636619567871,59.26990509033203
