mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,125.07285118103029,32.18740463256836,33.70182991027833
mps-uncap,0.9,210.4948711395261,71.41385078430163,76.89094543457033
mps-uncap,1.0,737.1230602264401,485.4563522338866,406.4214229583741
mps-uncap,0.5,43.14655303955078,13.541679382324222,14.075553417205771
mps-uncap,0.6,65.48438549041751,17.465400695800778,18.12727451324463
mps-uncap,0.7,92.9782557487488,26.55752182006838,23.989090919494632
mps-uncap,0.1,18.524608612060543,5.857372283935552,5.942606925964352
mps-uncap,0.2,21.378331184387168,8.042135238647461,7.44338989257812
mps-uncap,0.3,33.38935852050783,9.870719909667963,10.272204875946045
mps-uncap,0.4,37.29493141174317,11.535081863403322,11.477746963500975
