mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,9.290695190429688,3.205537796020508,3.2138824462890625
mps-uncap,0.9,9.245157241821289,3.21197509765625,3.2083988189697266
mps-uncap,1.0,9.865999221801758,3.192424774169922,3.2041072845458984
mps-uncap,0.5,9.182453155517578,3.1957626342773438,3.1785964965820312
mps-uncap,0.6,9.173393249511719,3.1998157501220703,3.178119659423828
mps-uncap,0.7,9.170770645141602,3.18145751953125,3.1974315643310547
mps-uncap,0.1,9.109258651733398,3.1795501708984375,3.197193145751953
mps-uncap,0.2,9.148836135864258,3.183603286743164,3.1769275665283203
mps-uncap,0.3,9.26828384399414,3.175973892211914,3.1707286834716797
mps-uncap,0.4,9.222984313964844,3.182649612426758,3.1828880310058594
