mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,0.013589859008789062,0.00858306884765625,0.008344650268554688
mps-uncap,0.9,0.012874603271484375,0.0095367431640625,0.008344650268554688
mps-uncap,1.0,0.015497207641601562,0.01049041748046875,0.01049041748046875
mps-uncap,0.5,0.0133514404296875,0.010251998901367188,0.010013580322265625
mps-uncap,0.6,0.01239776611328125,0.010013580322265625,0.010251998901367188
mps-uncap,0.7,0.013113021850585938,0.008344650268554688,0.009059906005859375
mps-uncap,0.1,0.013828277587890625,0.011205673217773438,0.011682510375976562
mps-uncap,0.2,0.016927719116210938,0.011205673217773438,0.008821487426757812
mps-uncap,0.3,0.018835067749023438,0.010251998901367188,0.009298324584960938
mps-uncap,0.4,0.0171661376953125,0.009298324584960938,0.008821487426757812
