mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,52.434444427490234,8.54182243347168,9.104013442993164
mps-uncap,0.9,51.47290229797363,9.28807258605957,9.050369262695312
mps-uncap,1.0,57.19423294067383,9.440422058105469,9.028911590576172
mps-uncap,0.5,47.80745506286621,7.942676544189453,7.964134216308594
mps-uncap,0.6,50.34589767456055,8.40902328491211,8.552312850952148
mps-uncap,0.7,50.95314979553223,8.745670318603516,8.65316390991211
mps-uncap,0.1,19.22774314880371,7.754087448120117,7.887363433837891
mps-uncap,0.2,25.88677406311035,8.007049560546875,7.692098617553711
mps-uncap,0.3,32.31668472290039,7.660388946533203,8.146524429321289
mps-uncap,0.4,32.16052055358887,7.938623428344727,7.788181304931641
