mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,69.80571746826172,16.724967956542972,18.013715744018555
mps-uncap,0.9,129.08720970153814,37.12916374206543,31.61773681640625
mps-uncap,1.0,483.1230640411377,317.45228767395025,263.7574911117553
mps-uncap,0.5,29.56638336181641,8.019351959228517,7.962703704833984
mps-uncap,0.6,36.48061752319337,9.499549865722656,9.792661666870119
mps-uncap,0.7,48.20439815521239,12.802934646606447,12.291765213012697
mps-uncap,0.1,17.620229721069336,4.606628417968753,4.413509368896484
mps-uncap,0.2,17.64705181121826,5.28850555419922,5.3436279296875
mps-uncap,0.3,21.910333633422848,5.71751594543457,5.638718605041504
mps-uncap,0.4,24.292087554931644,6.577253341674806,6.539773941040041
