mode,load,0_densenet121-16,1_vgg11-8,2_vgg11-8
mps-uncap,0.8,176.08046531677246,55.15909194946289,65.5677318572998
mps-uncap,0.9,239.07160758972168,107.92779922485352,120.91732025146484
mps-uncap,1.0,810.4934692382812,526.5576839447021,459.49363708496094
mps-uncap,0.5,68.3584213256836,26.51667594909668,28.121232986450195
mps-uncap,0.6,89.80131149291992,30.227184295654297,27.034759521484375
mps-uncap,0.7,148.9408016204834,43.67375373840332,40.53235054016113
mps-uncap,0.1,19.289016723632812,7.780790328979492,7.913112640380859
mps-uncap,0.2,25.93064308166504,13.285160064697266,10.358095169067383
mps-uncap,0.3,46.25105857849121,20.186901092529297,18.47553253173828
mps-uncap,0.4,45.40133476257324,19.322872161865234,19.741058349609375
