mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,65.57700157165526,213.47106456756583,108.94184112548821
mps-uncap,0.9,230.05311727523798,287.29705810546875,270.60407161712595
mps-uncap,1.0,431.4130330085755,1867.2111654281616,598.4153151512148
mps-uncap,0.5,29.39691066741942,85.10649204254162,47.00736045837405
mps-uncap,0.6,39.49419260025023,102.13489532470707,43.57582092285158
mps-uncap,0.7,54.03104543685915,146.65526151657107,100.02730369567875
mps-uncap,0.1,17.10503578186035,26.923656463623047,24.145722389221138
mps-uncap,0.2,19.29540634155276,27.846262454986576,24.63913202285773
mps-uncap,0.3,22.580888271331837,36.090211868286175,28.713712692260703
mps-uncap,0.4,21.524667739868214,49.47390556335469,29.930505752563477
