mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,30.317163467407223,115.85855484008798,48.58641624450684
mps-uncap,0.9,88.15891742706297,170.01590728759766,139.43166732788086
mps-uncap,1.0,205.153226852417,1448.079776763916,295.2312231063843
mps-uncap,0.5,12.52245903015137,34.17038917541504,20.017147064208988
mps-uncap,0.6,15.272951126098636,49.87668991088867,21.857213973999052
mps-uncap,0.7,24.65562820434571,77.54967212677006,36.02623939514158
mps-uncap,0.1,3.25121879577637,0.07824897766113283,0.08308887481689453
mps-uncap,0.2,6.841063499450684,9.162807464599618,5.620813369750983
mps-uncap,0.3,11.602139472961428,17.11952686309815,10.82725524902344
mps-uncap,0.4,11.284112930297852,22.4149227142334,13.287091255187983
