mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,19.766874313354492,37.56290912628173,29.76733684539795
mps-uncap,0.9,20.638060569763184,36.51625633239746,32.018160820007324
mps-uncap,1.0,20.21439552307129,37.84882068634033,30.34968376159668
mps-uncap,0.5,19.307289123535156,36.32311820983887,28.51850032806397
mps-uncap,0.6,19.099504947662354,36.78007125854493,28.91036033630371
mps-uncap,0.7,19.33543205261231,36.92828893661499,29.158258438110355
mps-uncap,0.1,19.649024009704597,32.58265495300293,32.10592269897461
mps-uncap,0.2,20.28878927230836,33.593597412109375,32.507779598236084
mps-uncap,0.3,19.46760892868042,35.32036304473878,30.70925951004027
mps-uncap,0.4,19.60587501525879,35.468387603759766,28.548157215118408
