mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,3.7987232208251953,27.40311622619629,7.187366485595703
mps-uncap,0.9,14.329910278320312,48.11358451843262,29.994964599609375
mps-uncap,1.0,66.25354290008545,446.87533378601074,62.264442443847656
mps-uncap,0.5,0.04887580871582031,0.06103515625,0.05888938903808594
mps-uncap,0.6,0.04935264587402344,0.06437301635742188,0.057697296142578125
mps-uncap,0.7,0.062465667724609375,14.438271522521973,0.05984306335449219
mps-uncap,0.1,0.06604194641113281,0.06914138793945312,0.06711483001708984
mps-uncap,0.2,0.058531761169433594,0.06568431854248047,0.060677528381347656
mps-uncap,0.3,0.056743621826171875,0.06270408630371094,0.05924701690673828
mps-uncap,0.4,0.05316734313964844,0.06341934204101562,0.05710124969482422
