mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,0.011205673217773438,0.015020370483398438,0.012159347534179688
mps-uncap,0.9,0.011682510375976562,0.0133514404296875,0.012874603271484375
mps-uncap,1.0,0.012874603271484375,0.015020370483398438,0.011682510375976562
mps-uncap,0.5,0.010728836059570312,0.012874603271484375,0.013113021850585938
mps-uncap,0.6,0.011444091796875,0.01430511474609375,0.01239776611328125
mps-uncap,0.7,0.011444091796875,0.014066696166992188,0.011920928955078125
mps-uncap,0.1,0.02193450927734375,0.022172927856445312,0.020742416381835938
mps-uncap,0.2,0.012874603271484375,0.014781951904296875,0.014781951904296875
mps-uncap,0.3,0.012636184692382812,0.0133514404296875,0.0133514404296875
mps-uncap,0.4,0.011682510375976562,0.01430511474609375,0.012874603271484375
