mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,127.6557445526123,278.6858081817627,204.29635047912598
mps-uncap,0.9,295.2888011932373,369.8465824127197,372.73120880126953
mps-uncap,1.0,568.7234401702881,2036.5478992462158,701.5817165374756
mps-uncap,0.5,62.949180603027344,165.74716567993164,150.43926239013672
mps-uncap,0.6,80.2912712097168,158.3108901977539,89.7068977355957
mps-uncap,0.7,106.2614917755127,210.1302146911621,164.74485397338867
mps-uncap,0.1,34.304141998291016,72.73459434509277,50.09865760803223
mps-uncap,0.2,45.36843299865723,63.06934356689453,55.944204330444336
mps-uncap,0.3,49.08299446105957,90.68703651428223,56.95366859436035
mps-uncap,0.4,52.269697189331055,106.65369033813477,71.91324234008789
