mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,6.974458694458008,26.644468307495117,12.051820755004883
mps-uncap,0.9,7.004261016845703,26.49211883544922,11.945009231567383
mps-uncap,1.0,6.874322891235352,28.351306915283203,11.89875602722168
mps-uncap,0.5,7.025241851806641,26.491880416870117,12.024402618408203
mps-uncap,0.6,7.070779800415039,26.48615837097168,12.042045593261719
mps-uncap,0.7,6.898164749145508,26.533126831054688,12.171506881713867
mps-uncap,0.1,7.363319396972656,26.48186683654785,12.301921844482422
mps-uncap,0.2,7.174491882324219,26.473045349121094,12.110710144042969
mps-uncap,0.3,7.040262222290039,26.506423950195312,11.83319091796875
mps-uncap,0.4,7.13348388671875,26.49068832397461,11.734724044799805
