mode,load,0_densenet121-8,1_densenet201-32,2_densenet201-4
mps-uncap,0.8,112.98441886901855,247.70784378051758,177.67596244812012
mps-uncap,0.9,281.32128715515137,333.9717388153076,342.2398567199707
mps-uncap,1.0,551.4862537384033,2007.2760581970215,675.4150390625
mps-uncap,0.5,48.90298843383789,135.84518432617188,130.98740577697754
mps-uncap,0.6,63.98177146911621,131.64782524108887,65.41872024536133
mps-uncap,0.7,89.92218971252441,182.82818794250488,148.08154106140137
mps-uncap,0.1,21.205663681030273,43.38192939758301,28.605222702026367
mps-uncap,0.2,34.07001495361328,34.43503379821777,42.973995208740234
mps-uncap,0.3,37.662506103515625,58.89606475830078,35.967350006103516
mps-uncap,0.4,41.50962829589844,71.88677787780762,57.73186683654785
