mode,load,0_densenet201-8,1_resnet101-8,2_resnet101-8
mps-uncap,0.8,12.049436569213867,6.243705749511719,6.251096725463867
mps-uncap,0.9,11.987686157226562,6.218194961547852,6.229639053344727
mps-uncap,1.0,12.13216781616211,6.234645843505859,6.287813186645508
mps-uncap,0.5,12.131690979003906,6.268501281738281,6.232500076293945
mps-uncap,0.6,11.784791946411133,6.264448165893555,6.216526031494141
mps-uncap,0.7,12.170791625976562,6.224632263183594,6.217002868652344
mps-uncap,0.1,11.834144592285156,6.272077560424805,6.271123886108398
mps-uncap,0.2,11.660337448120117,6.245136260986328,6.218910217285156
mps-uncap,0.3,11.906862258911133,6.234407424926758,6.23631477355957
mps-uncap,0.4,12.115240097045898,6.285667419433594,6.274700164794922
