mode,load,0_densenet201-8,1_resnet101-8,2_resnet101-8
mps-uncap,0.8,25.167350769042965,13.750872611999512,13.074345588684082
mps-uncap,0.9,23.97087574005127,13.809685707092285,13.814551830291748
mps-uncap,1.0,24.361419677734375,14.027199745178223,14.019498825073242
mps-uncap,0.5,23.325366973876953,13.130664825439453,13.33237886428833
mps-uncap,0.6,23.94749164581299,13.205327987670897,12.667889595031737
mps-uncap,0.7,23.195075988769524,13.391695022583004,13.43512535095215
mps-uncap,0.1,30.93066692352295,13.90634536743164,15.1454448699951
mps-uncap,0.2,31.806273460388184,14.135949611663818,13.754692077636719
mps-uncap,0.3,28.376083374023427,14.14365768432617,14.279928207397461
mps-uncap,0.4,22.57205963134766,13.66358757019043,13.739557266235352
