mode,load,0_densenet201-8,1_resnet101-8,2_resnet101-8
mps-uncap,0.8,12.150764465332031,6.273746490478516,6.2694549560546875
mps-uncap,0.9,12.153863906860352,6.245613098144531,6.248235702514648
mps-uncap,1.0,12.46500015258789,6.302595138549805,6.3915252685546875
mps-uncap,0.5,12.227058410644531,6.283760070800781,6.246328353881836
mps-uncap,0.6,11.934518814086914,6.283998489379883,6.241321563720703
mps-uncap,0.7,12.215137481689453,6.244182586669922,6.231784820556641
mps-uncap,0.1,11.967182159423828,6.303548812866211,6.28972053527832
mps-uncap,0.2,11.766195297241211,6.273031234741211,6.237983703613281
mps-uncap,0.3,12.022256851196289,6.25300407409668,6.263017654418945
mps-uncap,0.4,12.23444938659668,6.301641464233398,6.295680999755859
