mode,load,0_densenet201-8,1_resnet101-8,2_resnet101-8
mps-uncap,0.8,0.011920928955078125,0.010251998901367188,0.010251998901367188
mps-uncap,0.9,0.011920928955078125,0.009775161743164062,0.010251998901367188
mps-uncap,1.0,0.012636184692382812,0.012874603271484375,0.010251998901367188
mps-uncap,0.5,0.012636184692382812,0.011205673217773438,0.010728836059570312
mps-uncap,0.6,0.009775161743164062,0.01049041748046875,0.011205673217773438
mps-uncap,0.7,0.01239776611328125,0.009775161743164062,0.010728836059570312
mps-uncap,0.1,0.013828277587890625,0.018358230590820312,0.011682510375976562
mps-uncap,0.2,0.01239776611328125,0.013589859008789062,0.011920928955078125
mps-uncap,0.3,0.012874603271484375,0.011205673217773438,0.012636184692382812
mps-uncap,0.4,0.012636184692382812,0.011682510375976562,0.011682510375976562
