mode,load,0_densenet201-8,1_resnet101-8,2_resnet101-8
mps-uncap,0.8,155.0595760345459,132.87734985351562,145.65730094909668
mps-uncap,0.9,178.847074508667,193.70770454406738,167.65117645263672
mps-uncap,1.0,462.38064765930176,822.8182792663574,465.7716751098633
mps-uncap,0.5,83.82868766784668,39.77322578430176,56.435346603393555
mps-uncap,0.6,94.01965141296387,45.2723503112793,75.99663734436035
mps-uncap,0.7,98.75130653381348,73.6989974975586,84.84220504760742
mps-uncap,0.1,46.89216613769531,32.26447105407715,31.616926193237305
mps-uncap,0.2,56.35476112365723,38.424015045166016,33.91528129577637
mps-uncap,0.3,49.38459396362305,35.753488540649414,43.8995361328125
mps-uncap,0.4,64.76497650146484,49.77560043334961,47.22785949707031
