mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,1.0,1514.4621899207953,349.34912946576054,2195.394907623588
mig,1.0,3085.5189517059707,1423.335206953215,832.650954688019
