mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,1.0,25.19383430480957,14.801740646362305,16.31925106048584
mig,1.0,10.936594009399414,2.924680709838867,39.14525508880615
