mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,1.0,0.00762939453125,0.002384185791015625,0.000476837158203125
mig,1.0,0.000476837158203125,0.0059604644775390625,0.0011920928955078125
