mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_squeezenet1_1-2
mps-uncap,0.8,433.3289861679077,673.3992290496827,24.562692642211935
mps-uncap,0.9,1292.9056215286255,4229.081680774689,147.19188690185544
mps-uncap,1.0,5556.4429569244385,5658.111391067505,1893.499994277954
mps-uncap,0.5,31.10209226608276,130.55315971374512,13.740885257720912
mps-uncap,0.6,40.12250423431391,165.038332939148,18.76001358032231
mps-uncap,0.7,116.20211124420167,376.0787010192873,19.031600952148402
mps-uncap,0.1,22.690992355346676,64.78401184082037,7.547807693481443
mps-uncap,0.2,24.158420562744144,62.242498397827156,8.674454689025886
mps-uncap,0.3,23.761272430419922,80.48496246337885,10.09651184082028
mps-uncap,0.4,23.837161064147917,105.43286561965944,10.869266986846924
