mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_squeezenet1_1-2
mps-uncap,0.8,474.61771965026855,800.7941246032715,45.4256534576416
mps-uncap,0.9,1314.8906230926514,4316.542148590088,179.05306816101074
mps-uncap,1.0,5629.068613052368,5884.653091430664,1915.7545566558838
mps-uncap,0.5,45.15886306762695,166.14317893981934,22.078514099121094
mps-uncap,0.6,65.3994083404541,204.20026779174805,30.87782859802246
mps-uncap,0.7,163.8343334197998,495.76807022094727,32.422542572021484
mps-uncap,0.1,31.53371810913086,74.13458824157715,10.603189468383789
mps-uncap,0.2,41.480064392089844,81.14910125732422,15.94090461730957
mps-uncap,0.3,35.6745719909668,105.2405834197998,18.017053604125977
mps-uncap,0.4,44.18063163757324,129.09269332885742,17.979860305786133
