mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_squeezenet1_1-2
mps-uncap,0.8,12.751936912536621,37.46981620788574,4.634857177734375
mps-uncap,0.9,11.219954490661621,38.149118423461914,6.047582626342773
mps-uncap,1.0,11.833000183105469,38.0521297454834,5.788564682006832
mps-uncap,0.5,9.503412246704103,35.5008602142334,4.529833793640137
mps-uncap,0.6,9.815311431884766,36.4147424697876,4.7016143798828125
mps-uncap,0.7,11.154532432556156,36.757469177246094,4.241609573364259
mps-uncap,0.1,10.245203971862793,36.47680282592774,4.098010063171387
mps-uncap,0.2,9.926366806030273,34.47751998901367,3.9517641067504887
mps-uncap,0.3,10.023856163024902,34.940242767333984,3.9725303649902344
mps-uncap,0.4,10.097432136535645,35.18240451812744,3.921675682067871
