mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_squeezenet1_1-2
mps-uncap,0.8,272.12750911712646,377.90503501892124,10.304450988769531
mps-uncap,0.9,1181.6088199615479,3800.9531259536743,96.3232517242432
mps-uncap,1.0,4985.654544830322,4786.325693130495,1775.5489826202393
mps-uncap,0.5,9.818053245544434,50.73423385620118,3.911733627319336
mps-uncap,0.6,13.765907287597654,65.44871330261233,6.079912185668945
mps-uncap,0.7,38.409018516540556,139.63663578033447,6.608104705810547
mps-uncap,0.1,4.010605812072762,2.250003814697309,0.05187988281249998
mps-uncap,0.2,6.709384918212889,13.189697265625032,1.8784046173095703
mps-uncap,0.3,7.573056221008301,26.10836029052735,2.6790618896484406
mps-uncap,0.4,7.916545867919918,32.22756385803225,3.3205747604370117
