mode,load,0_mobilenet_v3_small-32,1_resnet152-32,2_squeezenet1_1-2
mps-uncap,0.8,13.989031314849854,38.59427452087403,7.194375991821292
mps-uncap,0.9,12.60076522827148,38.66229057312012,8.102045059204098
mps-uncap,1.0,12.294316291809082,38.44400882720947,8.119583129882812
mps-uncap,0.5,13.056390285491943,38.01877498626709,7.49650001525878
mps-uncap,0.6,14.126806259155272,39.073100090026855,7.6737403869628915
mps-uncap,0.7,13.743009567260742,38.49742412567143,7.25588798522949
mps-uncap,0.1,14.57477569580078,39.62274789810181,5.4550623893737775
mps-uncap,0.2,15.32758712768555,36.62395000457764,5.598001480102541
mps-uncap,0.3,15.476303100585936,37.62104272842407,6.138734817504877
mps-uncap,0.4,14.628779888153069,38.640787601470954,6.457972526550293
