mode,load,0_densenet121-2,1_densenet121-2,2_densenet121-2,3_densenet121-2
mig,0.1,6.9065093994140625,7.0037841796875,6.956577301025391,7.850885391235352
mig,0.2,6.934881210327148,6.942510604858398,6.7806243896484375,7.849216461181641
mig,0.3,6.682157516479492,6.7043304443359375,6.828069686889648,7.854938507080078
mig,0.4,6.867408752441406,6.9122314453125,6.889104843139648,7.839441299438477
mig,0.5,6.866931915283203,6.816625595092773,6.933450698852539,7.838249206542969
mig,0.6,6.857872009277344,6.935358047485352,6.754636764526367,7.83085823059082
mig,0.7,6.77490234375,6.841182708740234,6.824731826782227,7.843732833862305
mig,0.8,6.725549697875977,6.805419921875,6.929874420166016,7.826089859008789
mig,0.9,6.922721862792969,6.869316101074219,6.816387176513672,7.831096649169922
mig,1.0,6.872653961181641,6.945610046386719,6.876945495605469,7.833003997802734
