mode,load,0_densenet121-2,1_densenet121-2,2_densenet121-2,3_densenet121-2
mig,0.1,29.338028656720315,27.01004549964055,27.038330163108316,26.752588758715422
mig,0.2,53.8070912561366,54.9242383580105,56.058880319048015,51.35157169795682
mig,0.3,86.1239225021158,88.82610063969084,82.65089836839378,71.75613148039305
mig,0.4,114.62769294283095,109.99373654036575,110.00066558934668,97.89136483769309
mig,0.5,138.09265792918896,139.31636070638442,138.6618107188164,129.2985541642747
mig,0.6,164.23462285357,168.78400044150038,166.36686025331122,149.6923434377223
mig,0.7,192.95606363696538,196.16412174027712,192.873160235295,169.10602680577605
mig,0.8,227.45543099544028,225.41133246627473,220.1599972478136,201.40192020202983
mig,0.9,252.09773450306102,260.136177932769,253.32901384240418,225.22962670586068
mig,1.0,276.26949927792896,277.3159462275467,279.4709648683731,248.53558444171466
