mode,load,0_densenet121-2,1_densenet121-2,2_densenet121-2,3_densenet121-2
mig,0.1,32.87792205810547,34.484148025512695,38.44428062438965,30.659914016723633
mig,0.2,30.786991119384766,41.28694534301758,44.32415962219238,37.698984146118164
mig,0.3,37.108659744262695,33.33449363708496,40.43292999267578,46.729326248168945
mig,0.4,32.77468681335449,45.767784118652344,38.42020034790039,46.31924629211426
mig,0.5,46.44274711608887,38.092613220214844,62.88409233093262,45.77136039733887
mig,0.6,51.47814750671387,65.12641906738281,48.044681549072266,57.785749435424805
mig,0.7,116.59789085388184,71.85506820678711,76.22075080871582,94.91968154907227
mig,0.8,105.89122772216797,151.01051330566406,69.20242309570312,88.1950855255127
mig,0.9,197.86405563354492,164.38674926757812,153.49912643432617,259.48333740234375
mig,1.0,762.5918388366699,1409.0662002563477,585.8232975006104,446.7346668243408
