mode,load,0_densenet121-2,1_densenet121-2,2_densenet121-2,3_densenet121-2
mig,0.1,9.322285652160645,9.078264236450199,9.035706520080568,9.381651878356934
mig,0.2,11.24789714813232,9.394168853759766,11.236286163330085,10.878801345825197
mig,0.3,10.969400405883789,10.73455810546875,10.671567916870115,11.539363861083986
mig,0.4,10.533285140991211,11.417269706726076,11.152982711791996,11.332988739013672
mig,0.5,12.526845932006836,12.416267395019533,12.68768310546875,13.822507858276367
mig,0.6,15.613651275634767,15.793848037719727,13.340210914611816,16.326212882995605
mig,0.7,22.240614891052246,22.597193717956547,21.132755279541026,22.73197174072265
mig,0.8,31.1429500579834,40.799856185913086,30.730581283569325,36.70029640197753
mig,0.9,82.28890895843504,81.05745315551759,69.70653533935554,77.03566551208496
mig,1.0,494.28563117980957,1252.056360244751,468.17517280578613,224.6299266815186
