mode,load,0_efficientnet_b6-2,1_mobilenet_v2-2,2_resnet50-4
mps-uncap,0.8,101.05263710021991,23.502445220947298,30.725145339965817
mps-uncap,0.9,307.58370876312256,53.28798532485958,60.64128875732419
mps-uncap,1.0,1720.8444333076477,130.41910886764526,97.35150337219235
mps-uncap,0.5,43.79367828369137,12.445330619812012,16.16652011871338
mps-uncap,0.6,56.59428834915162,13.62299919128418,15.677759647369342
mps-uncap,0.7,66.71237230300905,15.701940059661863,18.549299240112305
mps-uncap,0.1,44.943983554840095,14.461088180542,13.008499145507814
mps-uncap,0.2,42.61927366256712,18.255877494812037,16.10431671142578
mps-uncap,0.3,40.50713539123536,16.62382125854491,17.424287796020486
mps-uncap,0.4,40.34564256668097,16.022360324859623,19.064841270446767
