mode,load,0_efficientnet_b6-2,1_mobilenet_v2-2,2_resnet50-4
mps-uncap,0.8,13.745632171630861,2.5599002838134766,4.308500289916992
mps-uncap,0.9,13.272583484649658,2.5437784194946285,4.2787837982177725
mps-uncap,1.0,12.891592979431152,2.5946307182312007,4.077911376953125
mps-uncap,0.5,17.18344688415527,4.0413737297058105,6.110415458679199
mps-uncap,0.6,14.711475372314453,3.760814666748047,5.212852954864495
mps-uncap,0.7,13.800911903381348,2.7847719192504865,4.597795009613038
mps-uncap,0.1,27.404918670654297,6.653223037719727,7.117033004760742
mps-uncap,0.2,26.96327209472656,6.429123878479005,6.858553886413574
mps-uncap,0.3,22.612566947937015,5.926408767700194,6.740708351135253
mps-uncap,0.4,18.250806331634525,5.30777931213379,6.674575805664062
