mode,load,0_efficientnet_b6-2,1_mobilenet_v2-2,2_resnet50-4
mps-uncap,0.8,11.070728302001953,2.4007558822631836,3.011465072631836
mps-uncap,0.9,35.90822219848633,6.507277488708496,7.833003997802734
mps-uncap,1.0,948.9961862564087,43.86568069458008,18.82314682006836
mps-uncap,0.5,0.06031990051269531,0.5095005035400391,0.0400543212890625
mps-uncap,0.6,2.6372671127319336,0.9136199951171875,0.5301237106323242
mps-uncap,0.7,6.370902061462402,1.7496347427368164,1.2880563735961914
mps-uncap,0.1,0.06079673767089844,0.049591064453125,0.04982948303222656
mps-uncap,0.2,0.05507469177246094,0.04887580871582031,0.043392181396484375
mps-uncap,0.3,0.052928924560546875,0.0457763671875,0.041484832763671875
mps-uncap,0.4,0.049591064453125,0.3756284713745117,0.04315376281738281
