mode,load,0_efficientnet_b6-2,1_mobilenet_v2-2,2_resnet50-4
mps-uncap,0.8,108.50262641906738,31.206846237182617,52.18172073364258
mps-uncap,0.9,397.43971824645996,66.4834976196289,76.71618461608887
mps-uncap,1.0,1753.089427947998,155.2274227142334,129.3661594390869
mps-uncap,0.5,51.67388916015625,16.791105270385742,19.38033103942871
mps-uncap,0.6,63.097476959228516,22.271394729614258,19.556760787963867
mps-uncap,0.7,80.05309104919434,20.792007446289062,28.40876579284668
mps-uncap,0.1,39.954185485839844,14.285564422607422,15.96832275390625
mps-uncap,0.2,38.652896881103516,23.3304500579834,15.293598175048828
mps-uncap,0.3,33.885955810546875,22.48239517211914,19.32239532470703
mps-uncap,0.4,53.331613540649414,26.513099670410156,30.18927574157715
