mode,load,0_efficientnet_b6-2,1_mobilenet_v2-2,2_resnet50-4
mps-uncap,0.8,12.115240097045898,2.4182796478271484,3.9889335632324228
mps-uncap,0.9,12.452554702758789,2.4344921112060547,4.044294357299805
mps-uncap,1.0,12.574195861816406,2.4776458740234375,3.873109817504883
mps-uncap,0.5,13.317346572875977,3.7033557891845703,4.604220390319824
mps-uncap,0.6,12.805819511413574,2.4652481079101562,4.329991340637208
mps-uncap,0.7,12.337493896484377,2.462148666381836,3.8431882858276367
mps-uncap,0.1,26.137399673461914,6.347084045410157,6.752252578735352
mps-uncap,0.2,18.64919662475586,6.108522415161133,6.527996063232422
mps-uncap,0.3,17.925453186035156,5.226469039916992,6.358623504638672
mps-uncap,0.4,16.165494918823242,3.9295911788940434,6.0695648193359375
