mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mig,0.1,19.325113296508796,23.97336959838867,26.32904052734375,34.12661552429199
mig,0.2,28.390550613403324,27.710652351379395,27.61940956115723,51.30460262298583
mig,0.3,31.03179931640625,32.24427700042725,32.21261501312256,61.51127815246582
mig,0.4,34.79518890380861,34.63888168334963,35.52985191345219,63.260674476623535
mig,0.5,41.681766510009766,42.76158809661866,42.877197265625,83.0554485321045
mig,0.6,57.3117733001709,52.60853767395022,55.46216964721679,98.56534004211426
mig,0.7,64.83168601989748,63.933372497558594,75.70555210113527,127.1660804748535
mig,0.8,99.27611351013185,118.31402778625488,109.03105735778816,214.2927169799805
mig,0.9,176.93362236022946,172.48058319091797,205.3334712982178,382.5296401977539
mig,1.0,989.5089149475095,691.8847084045411,1522.070217132571,1526.8822193145752
