mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mig,0.1,32.90200233459473,26.390552520751953,33.77413749694824,32.433509826660156
mig,0.2,37.229061126708984,32.37438201904297,41.12958908081055,80.88016510009766
mig,0.3,43.51687431335449,50.92954635620117,48.62618446350098,61.087608337402344
mig,0.4,58.70485305786133,88.38534355163574,58.94756317138672,84.40256118774414
mig,0.5,87.03804016113281,104.50363159179688,86.52234077453613,127.25353240966797
mig,0.6,148.8792896270752,107.08451271057129,128.9234161376953,145.90716361999512
mig,0.7,139.7409439086914,162.14299201965332,163.32149505615234,268.19372177124023
mig,0.8,193.59922409057617,315.4120445251465,239.95661735534668,637.5782489776611
mig,0.9,309.15117263793945,334.1083526611328,423.07519912719727,626.3697147369385
mig,1.0,1351.1879444122314,864.7851943969727,2228.3413410186768,1802.9608726501465
