mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mig,0.1,0.01239776611328125,0.0152587890625,0.020503997802734375,0.016689300537109375
mig,0.2,0.013828277587890625,0.012636184692382812,0.013113021850585938,0.014543533325195312
mig,0.3,0.012159347534179688,0.012874603271484375,0.01239776611328125,0.015020370483398438
mig,0.4,0.011444091796875,0.01239776611328125,0.012636184692382812,0.013589859008789062
mig,0.5,0.011920928955078125,0.01239776611328125,0.012636184692382812,0.0133514404296875
mig,0.6,0.011682510375976562,0.01239776611328125,0.011920928955078125,0.014066696166992188
mig,0.7,0.01049041748046875,0.012159347534179688,0.012159347534179688,0.013828277587890625
mig,0.8,0.011682510375976562,0.012159347534179688,0.011920928955078125,0.01239776611328125
mig,0.9,0.011444091796875,0.012636184692382812,0.011682510375976562,0.015974044799804688
mig,1.0,0.0209808349609375,0.012636184692382812,0.024557113647460938,0.017404556274414062
