mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mig,0.1,37.569055557250906,33.18380117416381,39.66343402862549,60.77967643737791
mig,0.2,43.32976341247553,35.332131385803194,41.0178565979004,78.46697568893455
mig,0.3,45.32221794128418,53.79183769226071,48.37620258331299,83.37516784667959
mig,0.4,60.435361862182624,57.8120803833008,59.90785598754885,95.48304080963136
mig,0.5,73.06587219238286,78.41698408126834,74.12017583847046,132.28606224060064
mig,0.6,114.30673599243163,86.57682657241814,90.82460165023801,147.52626419067383
mig,0.7,109.22591447830182,118.54768991470368,121.3685131073,226.15348577499387
mig,0.8,181.6257667541504,235.1768016815185,209.21864509582545,533.2563924789429
mig,0.9,284.00320053100586,290.0559329986575,372.2488260269166,555.9659290313721
mig,1.0,1303.6483621597285,852.8531217575072,2152.170398235321,1705.849924087525
