mode,load,0_efficientnet_b5-16,1_mobilenet_v3_large-2,2_resnet18-32
mps-uncap,0.8,24.514436721801758,4.977941513061523,5.89442253112793
mps-uncap,0.9,27.024030685424805,5.8165788650512695,6.172657012939453
mps-uncap,1.0,27.994632720947266,6.246805191040039,6.363987922668457
mps-uncap,0.5,18.61286163330078,6.345987319946289,4.276752471923828
mps-uncap,0.6,20.218729972839355,5.584001541137695,4.387259483337402
mps-uncap,0.7,21.129250526428223,4.867911338806152,4.55474853515625
mps-uncap,0.1,20.953059196472168,7.203340530395508,4.240274429321289
mps-uncap,0.2,20.97928524017334,7.055521011352539,4.216432571411133
mps-uncap,0.3,18.454313278198242,6.981134414672852,4.218101501464844
mps-uncap,0.4,18.221616744995117,6.747245788574219,4.285573959350586
