mode,load,0_efficientnet_b5-16,1_mobilenet_v3_large-2,2_resnet18-32
mps-uncap,0.8,36.02802753448486,7.040977478027344,9.459733963012695
mps-uncap,0.9,54.10027503967285,11.389851570129395,18.56076717376709
mps-uncap,1.0,109.16876792907715,56.24222755432129,780.2944183349609
mps-uncap,0.5,21.36683464050293,6.937503814697266,5.283832550048828
mps-uncap,0.6,22.864222526550293,6.837606430053711,6.037116050720215
mps-uncap,0.7,25.677084922790527,6.671786308288574,7.146596908569336
mps-uncap,0.1,21.103382110595703,7.328271865844727,4.306554794311523
mps-uncap,0.2,21.575331687927246,7.274150848388672,4.2945146560668945
mps-uncap,0.3,20.243167877197266,7.390141487121582,4.309654235839844
mps-uncap,0.4,19.320249557495117,7.3348283767700195,4.42957878112793
